road,id,model_type,name,lat,lon,length,chainage,condition
N1,201102,bridge,bridge 551,20.9324260319587,92.2636134,13.5,452.561,B
N1,201103,link,link 552,20.93215090219065,92.26366301249999,63.0,452.5925,
N1,201104,bridge,bridge 552,20.9318757724226,92.263712625,13.5,452.624,B
N1,201105,link,link 553,20.931137725901998,92.26384571249994,169.0,452.7085,
N1,201106,bridge,bridge 553,20.9303996793814,92.2639787999999,2.7,452.793,A
N1,201107,link,link 554,20.9292685334407,92.26413999843746,257.0,452.92150000000004,
N1,201108,bridge,bridge 554,20.9281373875,92.264301196875,34.45,453.05,C
N1,201109,link,link 555,20.92676320779195,92.26462317770255,322.0,453.211,
N1,201110,bridge,bridge 555,20.9253890280839,92.2649451585301,2.7,453.372,D
N1,201111,link,link 556,20.9231583368721,92.2661989832273,578.0,453.661,
N1,201112,bridge,bridge 556,20.9209276456603,92.2674528079245,37.6,453.95,C
N1,201113,link,link 557,20.9199079228301,92.26808022896225,269.0,454.0845,
N1,201114,bridge,bridge 557,20.9188881999999,92.26870765,1.2,454.219,A
N1,201115,link,link 558,20.91844216999995,92.26890427214285,111.0,454.2745,
N1,201116,bridge,bridge 558,20.91799614,92.2691008942857,6.0,454.33,A
N1,201117,link,link 559,20.917351319019602,92.26947901871145,168.0,454.414,
N1,201118,bridge,bridge 559,20.9167064980392,92.2698571431372,6.0,454.498,C
N1,201119,link,link 560,20.91603861022645,92.27029055691341,175.0,454.5855,
N1,201120,bridge,bridge 560,20.9153707224137,92.2707239706896,1.2,454.673,B
N1,201121,link,link 561,20.91500290172405,92.27096533620684,96.0,454.721,
N1,201122,bridge,bridge 561,20.9146350810344,92.2712067017241,2.8,454.769,A
N1,201123,link,link 562,20.913655118483298,92.271963911879,293.0,454.9155,
N1,201124,bridge,bridge 562,20.9126751559322,92.2727211220339,34.0,455.062,B
N1,201125,link,link 563,20.91214972729345,92.27303176146535,144.0,455.134,
N1,201126,bridge,bridge 563,20.9116242986547,92.2733424008968,1.3,455.206,A
N1,201127,link,link 564,20.9110263973094,92.27374100179364,160.0,455.286,
N1,201128,bridge,bridge 564,20.9104284959641,92.2741396026905,26.5,455.366,C
N1,201129,link,link 565,20.91012580840805,92.27434139439455,81.0,455.4065,
N1,201130,bridge,bridge 565,20.909823120852,92.2745431860986,10.6,455.447,A
N1,201131,link,link 566,20.909640013565,92.27466525762324,49.0,455.4715,
N1,201132,bridge,bridge 566,20.909456906278,92.2747873291479,10.6,455.496,A
N1,201133,link,link 567,20.9087445170045,92.275238957221,192.0,455.592,
N1,201134,bridge,bridge 567,20.908032127731,92.2756905852941,29.65,455.688,C
N1,201135,link,link 568,20.90737234161365,92.27613144551646,77.0,455.7265,
N1,201136,bridge,bridge 568,20.9067125554963,92.2765723057388,2.8,455.765,A
N1,201137,link,link 569,20.9060088462413,92.27707310081459,299.0,455.9145,
N1,201138,bridge,bridge 569,20.9053051369863,92.2775738958904,2.8,456.064,A
N1,201139,link,link 570,20.90493849607045,92.27782536701736,100.0,456.11400000000003,
N1,201140,bridge,bridge 570,20.9045718551546,92.2780768381443,17.5,456.164,C
N1,201141,link,link 571,20.90413155953605,92.27838503556694,123.0,456.2255,
N1,201142,bridge,bridge 571,20.9036912639175,92.2786932329896,8.3,456.287,C
N1,201143,link,link 572,20.90344701885195,92.278868945621,72.0,456.323,
N1,201144,bridge,bridge 572,20.9032027737864,92.2790446582524,6.1,456.359,B
N1,201145,link,link 573,20.902543853291903,92.2794591239815,190.0,456.45399999999995,
N1,201146,bridge,bridge 573,20.9018849327974,92.2798735897106,23.0,456.549,B
N1,201147,link,link 574,20.89949189354155,92.2824671781886,816.0,456.957,
N1,201148,bridge,bridge 574,20.8970988542857,92.2850607666666,15.1,457.365,B
N1,201149,link,link 575,20.896094234285698,92.286506572619,386.0,457.558,
N1,201150,bridge,bridge 575,20.8950896142857,92.2879523785714,9.0,457.751,A
N1,201151,link,link 576,20.89368036416035,92.28946820595235,462.0,457.98199999999997,
N1,201152,bridge,bridge 576,20.892271114035,92.2909840333333,9.0,458.213,B
N1,201153,link,link 577,20.891214783297798,92.29335105669361,586.0,458.506,
N1,201154,bridge,bridge 577,20.8901584525606,92.2957180800539,37.3,458.799,C
N1,201155,link,link 578,20.886988519476475,92.29707875168305,882.0,459.24,
N1,201156,bridge,bridge 578,20.88381858639235,92.2984394233122,1.5,459.681,C
N1,201157,link,link 579,20.882401904681075,92.2981084116561,432.0,459.897,
N1,201158,bridge,bridge 579,20.8809852229698,92.2977774,35.9,460.113,C
N1,201159,link,link 580,20.8719509614849,92.2979302,2141.0,461.1835,
N1,201160,sourcesink,sourcesink,20.8629167,92.298083,0.0,462.254,
N102,201161,sourcesink,sourcesink,23.4789716,91.1181938,0.0,0.0,
N102,201162,link,link 582,23.4827769683183,91.1158056602102,984.0,0.492,
N102,201163,bridge,bridge 580,23.4865823366366,91.1134175204204,3.0,0.984,A
N102,201164,link,link 583,23.4901701026933,91.10996222349145,1075.0,1.5215,
N102,201165,bridge,bridge 581,23.49375786875,91.1065069265625,1.5,2.059,A
N102,201166,link,link 584,23.49503694400955,91.10621365879621,304.0,2.2110000000000003,
N102,201167,bridge,bridge 582,23.4963160192691,91.1059203910299,1.6,2.363,A
N102,201168,link,link 585,23.496965543828097,91.10576152486975,148.0,2.4370000000000003,
N102,201169,bridge,bridge 583,23.4976150683871,91.1056026587096,1.4,2.511,A
N102,201170,link,link 586,23.504375211205,91.10189185119384,1738.0,3.38,
N102,201171,bridge,bridge 584,23.5111353540229,91.0981810436781,2.5,4.249,B
N102,201172,link,link 587,23.52162956001145,91.09087952683905,2787.0,5.6425,
N102,201173,bridge,bridge 585,23.532123766,91.08357801,3.75,7.036,C
N102,201174,link,link 588,23.53714193738595,91.0791194922807,1439.0,7.7555,
N102,201175,bridge,bridge 586,23.5421601087719,91.0746609745614,17.8,8.475,A
N102,201176,link,link 589,23.5460132562433,91.0705261757651,1210.0,9.08,
N102,201177,bridge,bridge 587,23.5498664037147,91.0663913769688,3.0,9.685,A
N102,201178,link,link 590,23.5527244063517,91.06398469016975,845.0,10.1075,
N102,201179,bridge,bridge 588,23.5555824089887,91.0615780033707,0.9,10.53,A
N102,201180,link,link 591,23.55800076129435,91.05854835568535,1346.0,11.203,
N102,201181,bridge,bridge 589,23.5604191136,91.055518708,3.2,11.876,A
N102,201182,link,link 592,23.558187892283847,91.05533866260214,90.0,11.921,
N102,201183,bridge,bridge 590,23.5559566709677,91.0551586172043,3.0,11.966,C
N102,201184,link,link 593,23.5649648820848,91.05703140352824,994.0,12.463000000000001,
N102,201185,bridge,bridge 591,23.5739730932019,91.0589041898522,6.0,12.96,B
N102,201186,link,link 594,23.57801242691345,91.0471907302386,2149.0,14.034500000000001,
N102,201187,bridge,bridge 592,23.582051760625,91.035477270625,5.7,15.109,A
N102,201188,link,link 595,23.584964923148497,91.02601451160496,2209.0,16.2135,
N102,201189,bridge,bridge 593,23.587878085672,91.0165517525849,3.0,17.318,A
N102,201190,link,link 596,23.589408765727548,91.01237896424425,893.0,17.764499999999998,
N102,201191,bridge,bridge 594,23.5909394457831,91.0082061759036,6.2,18.211,C
N102,201192,link,link 597,23.59252234167605,91.00422750563135,911.0,18.6665,
N102,201193,bridge,bridge 595,23.594105237569,91.0002488353591,6.0,19.122,A
N102,201194,link,link 598,23.595121460985048,90.99893252032575,357.0,19.3005,
N102,201195,bridge,bridge 596,23.5961376844011,90.9976162052924,2.5,19.479,A
N102,201196,link,link 599,23.60179930139595,90.99311150925536,1658.0,20.308,
N102,201197,bridge,bridge 597,23.6074609183908,90.9886068132183,4.6,21.137,B
N102,201198,link,link 600,23.60853272236675,90.98742291504905,341.0,21.3075,
N102,201199,bridge,bridge 598,23.6096045263427,90.9862390168798,1.3,21.478,A
N102,201200,link,link 601,23.6097224930946,90.98608027033245,41.0,21.4985,
N102,201201,bridge,bridge 599,23.6098404598465,90.9859215237851,2.8,21.519,A
N102,201202,link,link 602,23.61291690649225,90.98173436196225,1150.0,22.094,
N102,201203,bridge,bridge 600,23.615993353138,90.9775472001394,9.6,22.669,A
N102,201204,link,link 603,23.61942492535735,90.97538185669325,895.0,23.116500000000002,
N102,201205,bridge,bridge 601,23.6228564975767,90.9732165132471,33.425,23.564,A
N102,201206,link,link 604,23.628154245618447,90.97200646182691,1244.0,24.186,
N102,201207,bridge,bridge 602,23.6334519936602,90.9707964104067,113.85,24.808,A
N102,201208,link,link 605,23.637795448790847,90.97092318796476,983.0,25.299500000000002,
N102,201209,bridge,bridge 603,23.6421389039215,90.9710499655228,9.4,25.791,A
N102,201210,link,link 606,23.64579383592575,90.97117221366514,823.0,26.2025,
N102,201211,bridge,bridge 604,23.64944876793,90.9712944618075,9.3,26.614,A
N102,201212,link,link 607,23.653279815921998,90.9752908150666,1253.0,27.2405,
N102,201213,bridge,bridge 605,23.657110863914,90.9792871683257,6.1,27.867,B
N102,201214,link,link 608,23.657686727545197,90.98026088916285,239.0,27.9865,
N102,201215,bridge,bridge 606,23.6582625911764,90.98123461,51.225,28.106,C
N102,201216,link,link 609,23.65944953820565,90.9832297117114,488.0,28.35,
N102,201217,bridge,bridge 607,23.6606364852349,90.9852248134228,12.3,28.594,A
N102,201218,link,link 610,23.662382855408097,90.98807412531605,706.0,28.947000000000003,
N102,201219,bridge,bridge 608,23.6641292255813,90.9909234372093,6.0,29.3,A
N102,201220,link,link 611,23.66461568924805,90.99170812219205,209.0,29.4045,
N102,201221,bridge,bridge 609,23.6651021529148,90.9924928071748,46.0,29.509,C
N102,201222,link,link 612,23.66590684255905,90.99374436799414,332.0,29.675,
N102,201223,bridge,bridge 610,23.6667115322033,90.9949959288135,12.6,29.841,A
N102,201224,link,link 613,23.6686851840442,90.99805380675124,721.0,30.201500000000003,
N102,201225,bridge,bridge 611,23.6706588358851,91.001111684689,26.65,30.562,C
N102,201226,link,link 614,23.67196837068225,91.0031937731664,520.0,30.822000000000003,
N102,201227,bridge,bridge 612,23.6732779054794,91.0052758616438,4.5,31.082,B
N102,201228,link,link 615,23.6737547283807,91.00602645774495,188.0,31.176000000000002,
N102,201229,bridge,bridge 613,23.674231551282,91.0067770538461,6.0,31.27,B
N102,201230,link,link 616,23.675830305481,91.00926044748304,624.0,31.582,
N102,201231,bridge,bridge 614,23.67742905968,91.01174384112,12.6,31.894,C
N102,201232,link,link 617,23.6794319741179,91.01477826340741,761.0,32.2745,
N102,201233,bridge,bridge 615,23.6814348885558,91.0178126856948,9.5,32.655,C
N102,201234,link,link 618,23.6824857651112,91.0193504678474,383.0,32.8465,
N102,201235,bridge,bridge 616,23.6835366416666,91.02088825,9.2,33.038,C
N102,201236,link,link 619,23.684022354723098,91.0232841449499,609.0,33.3425,
N102,201237,bridge,bridge 617,23.6845080677796,91.0256800398998,9.4,33.647,A
N102,201238,link,link 620,23.68649096953495,91.0268733428531,318.0,33.806,
N102,201239,bridge,bridge 618,23.6884738712903,91.0280666458064,3.0,33.965,C
N102,201240,link,link 621,23.690006471166697,91.03013411121256,550.0,34.24,
N102,201241,bridge,bridge 619,23.6915390710431,91.0322015766187,9.5,34.515,A
N102,201242,link,link 622,23.6933068791997,91.03475021474611,626.0,34.828,
N102,201243,bridge,bridge 620,23.6950746873563,91.0372988528735,35.5,35.141,C
N102,201244,link,link 623,23.69707803927285,91.04011195022525,800.0,35.541,
N102,201245,bridge,bridge 621,23.6990813911894,91.042925047577,9.3,35.941,B
N102,201246,link,link 624,23.6999857871201,91.04414709666986,266.0,36.074,
N102,201247,bridge,bridge 622,23.7008901830508,91.0453691457627,6.5,36.207,A
N102,201248,link,link 625,23.7022525105438,91.0472673593844,496.0,36.455,
N102,201249,bridge,bridge 623,23.7036148380368,91.0491655730061,12.2,36.703,A
N102,201250,link,link 626,23.7041085549465,91.04980781973654,174.0,36.790000000000006,
N102,201251,bridge,bridge 624,23.7046022718562,91.050450066467,12.2,36.877,A
N102,201252,link,link 627,23.70615186870715,91.0524652710007,521.0,37.1375,
N102,201253,bridge,bridge 625,23.7077014655581,91.0544804755344,12.6,37.398,C
N102,201254,link,link 628,23.70872308813615,91.0557187726356,339.0,37.5675,
N102,201255,bridge,bridge 626,23.7097447107142,91.0569570697368,4.8,37.737,A
N102,201256,link,link 629,23.7104333571428,91.0577652473684,218.0,37.846000000000004,
N102,201257,bridge,bridge 627,23.7111220035714,91.058573425,4.65,37.955,A
N102,201258,link,link 630,23.7127658852719,91.06062308497705,535.0,38.2225,
N102,201259,bridge,bridge 628,23.7144097669724,91.0626727449541,12.5,38.49,A
N102,201260,link,link 631,23.71575199739275,91.064298276511,462.0,38.721000000000004,
N102,201261,bridge,bridge 629,23.7170942278131,91.0659238080679,6.2,38.952,A
N102,201262,link,link 632,23.719267158643348,91.0686264079813,737.0,39.320499999999996,
N102,201263,bridge,bridge 630,23.7214400894736,91.0713290078947,17.2,39.689,B
N102,201264,link,link 633,23.7230788498388,91.0736444616004,602.0,39.989999999999995,
N102,201265,bridge,bridge 631,23.724717610204,91.0759599153061,53.355000000000004,40.291,B
N102,201266,link,link 634,23.72830929349205,91.07832724464996,969.0,40.775499999999994,
N102,201267,bridge,bridge 632,23.7319009767801,91.0806945739938,12.3,41.26,B
N102,201268,link,link 635,23.7412891380394,91.0867437816673,2448.0,42.483999999999995,
N102,201269,bridge,bridge 633,23.7506772992987,91.0927929893408,12.2,43.708,A
N102,201270,link,link 636,23.752676976514998,91.0950348245211,647.0,44.031499999999994,
N102,201271,bridge,bridge 634,23.7546766537313,91.0972766597014,41.75,44.355,A
N102,201272,link,link 637,23.755557502337297,91.0983212353538,309.0,44.5095,
N102,201273,bridge,bridge 635,23.7564383509433,91.0993658110062,18.6,44.664,B
N102,201274,link,link 638,23.7583515418779,91.1015974242531,610.0,44.969,
N102,201275,bridge,bridge 636,23.7602647328125,91.1038290375,6.0,45.274,A
N102,201276,link,link 639,23.7646529223246,91.1088553598384,1420.0,45.984,
N102,201277,bridge,bridge 637,23.7690411118367,91.1138816821768,15.75,46.694,A
N102,201278,link,link 640,23.771583067945798,91.11678967974814,818.0,47.103,
N102,201279,bridge,bridge 638,23.7741250240549,91.1196976773195,12.0,47.512,C
N102,201280,link,link 641,23.7774967786941,91.1237044115764,1101.0,48.0625,
N102,201281,bridge,bridge 639,23.7808685333333,91.1277111458333,12.6,48.613,B
N102,201282,link,link 642,23.7823498663725,91.1299223893872,555.0,48.8905,
N102,201283,bridge,bridge 640,23.7838311994117,91.1321336329411,16.06,49.168,B
N102,201284,link,link 643,23.78723308614985,91.137387745056,1320.0,49.828,
N102,201285,bridge,bridge 641,23.790634972888,91.1426418571709,12.2,50.488,A
N102,201286,link,link 644,23.7916006880569,91.14412183987575,374.0,50.675,
N102,201287,bridge,bridge 642,23.7925664032258,91.1456018225806,18.950000000000003,50.862,C
N102,201288,link,link 645,23.7959642982131,91.14761758473695,932.0,51.328,
N102,201289,bridge,bridge 643,23.7993621932004,91.1496333468933,19.0,51.794,B
N102,201290,link,link 646,23.80228270752295,91.1503221604523,680.0,52.134,
N102,201291,bridge,bridge 644,23.8052032218455,91.1510109740113,49.7,52.474,B
N102,201292,link,link 647,23.8090272499471,91.15180130895685,843.0,52.8955,
N102,201293,bridge,bridge 645,23.8128512780487,91.1525916439024,36.8,53.317,B
N102,201294,link,link 648,23.820581579446852,91.153753116646,1746.0,54.19,
N102,201295,bridge,bridge 646,23.828311880845,91.1549145893896,8.7,55.063,B
N102,201296,link,link 649,23.8295370810362,91.15509483729406,283.0,55.204499999999996,
N102,201297,bridge,bridge 647,23.8307622812274,91.1552750851985,4.6,55.346,A
N102,201298,link,link 650,23.83703774515915,91.15612716078104,1420.0,56.056,
N102,201299,bridge,bridge 648,23.8433132090909,91.1569792363636,166.72,56.766,B
N102,201300,link,link 651,23.851227258706302,91.15669284065055,1915.0,57.7235,
N102,201301,bridge,bridge 649,23.8591413083217,91.1564064449375,34.2,58.681,B
N102,201302,link,link 652,23.8604859671238,91.1550513076539,437.0,58.8995,
N102,201303,bridge,bridge 650,23.8618306259259,91.1536961703703,3.0,59.118,B
N102,201304,link,link 653,23.863359328727853,91.15176419479334,537.0,59.3865,
N102,201305,bridge,bridge 651,23.8648880315298,91.1498322192164,15.19,59.655,C
N102,201306,link,link 654,23.8699411003603,91.1453681947223,1186.0,60.248000000000005,
N102,201307,bridge,bridge 652,23.8749941691908,91.1409041702282,27.3,60.841,B
N102,201308,link,link 655,23.881218010374198,91.13720714624793,1536.0,61.609,
N102,201309,bridge,bridge 653,23.8874418515576,91.13351012226765,5.55,62.377,A
N102,201310,link,link 656,23.8901867315911,91.13227071218422,934.0,62.844,
N102,201311,bridge,bridge 654,23.8929316116246,91.1310313021008,21.225,63.311,C
N102,201312,link,link 657,23.898321721483903,91.12876862791605,1297.0,63.959500000000006,
N102,201313,bridge,bridge 655,23.9037118313432,91.1265059537313,49.575,64.608,C
N102,201314,link,link 658,23.9084857062041,91.124914298981,1112.0,65.164,
N102,201315,bridge,bridge 656,23.913259581065,91.1233226442307,5.6,65.72,A
N102,201316,link,link 659,23.9174728108355,91.12192733332745,990.0,66.215,
N102,201317,bridge,bridge 657,23.921686040606,91.1205320224242,5.6,66.71,A
N102,201318,link,link 660,23.92365204995415,91.11988294260745,454.0,66.937,
N102,201319,bridge,bridge 658,23.9256180593023,91.1192338627907,12.0,67.164,B
N102,201320,link,link 661,23.929215731929297,91.1180230041771,843.0,67.5855,
N102,201321,bridge,bridge 659,23.9328134045563,91.1168121455635,48.4,68.007,D
N102,201322,link,link 662,23.940024567465848,91.11683121373736,1636.0,68.825,
N102,201323,bridge,bridge 660,23.9472357303754,91.1168502819112,3.0,69.643,B
N102,201324,link,link 663,23.95008462823115,91.1168559779121,642.0,69.964,
N102,201325,bridge,bridge 661,23.9529335260869,91.116861673913,89.65,70.285,C
N102,201326,link,link 664,23.9604344240348,91.1091297772582,2833.0,71.7015,
N102,201327,bridge,bridge 662,23.9679353219827,91.1013978806034,31.475,73.118,B
N102,201328,link,link 665,23.9833423084703,91.10539374534369,3706.0,74.971,
N102,201329,bridge,bridge 663,23.9987492949579,91.109389610084,17.490000000000002,76.824,C
N102,201330,link,link 666,24.002861199013452,91.10906842179389,926.0,77.287,
N102,201331,bridge,bridge 664,24.006973103069,91.1087472335038,3.0,77.75,A
N102,201332,link,link 667,24.0086358171189,91.1090665301285,382.0,77.941,
N102,201333,bridge,bridge 665,24.0102985311688,91.1093858267532,6.5,78.132,B
N102,201334,link,link 668,24.0123328084415,91.10962966426945,455.0,78.3595,
N102,201335,bridge,bridge 666,24.0143670857142,91.1098735017857,7.0,78.587,A
N102,201336,link,link 669,24.019474712108398,91.11087200329925,1150.0,79.162,
